"ID","URL","PDF","Country","Province","Date","Trial status","Design","Blinding","Arms","COVID-19 status","Severity","Patient setting","Outcome","Treatment","Size"
"CHICTR2000030545","http://www.chictr.org.cn/showproj.aspx?proj=50126",NA,"China","Hubei","2020-Mar","Recruiting","Randomized","Unspecified",3,"Confirmed",NA,NA,"ICU Admission, Hospitalization, Pneumonia or ARDS, Cough, Fever, Dyspnea, Other Mild Symptoms, Radiographic Findings","Traditional Chinese Medicine",300
"CHICTR2000029991","http://www.chictr.org.cn/showproj.aspx?proj=49666",NA,"China","Jiangxi","2020-Feb","Recruiting","Randomized","Open-Label",3,"Confirmed","Mixed",NA,"Viral Load or Clearance, Pneumonia or ARDS, Cough, Fever","Traditional Chinese Medicine",72
"CHICTR2000030759","http://www.chictr.org.cn/showproj.aspx?proj=49284",NA,"China","Zhejiang","2020-Mar","Not Recruiting","Randomized","Unspecified",2,"Confirmed",NA,"Hospitalized","Viral Load or Clearance, Pneumonia or ARDS, Fever, C-Reactive Protein, IL-1, IL-2, IL-4, IL-6, IL-7, IL-8, IL-10, IL-17, Tumor Necrosis Factor (Any), Interferon (Any), Lymphocyte Count, Myoglobin, Troponin, Procalcitonin, Prothrombin, Coagulation Test, Triglycerides, ALT, AST, Albumin, Bilirubin, Glucose, Urine Sample, Blood Gas, Radiographic Findings","Traditional Chinese Medicine",70
"CHICTR2000030849","http://www.chictr.org.cn/showproj.aspx?proj=51086",NA,"China","Henan","2020-Mar","Not Recruiting","Single-Arm","Unspecified",1,"Confirmed",NA,NA,"Depression, Anxiety","Psychological",81
"CHICTR2000030388","http://www.chictr.org.cn/showproj.aspx?proj=50306",NA,"China","Hubei","2020-Mar","Recruiting","Randomized","Unspecified",2,"Confirmed","Severe","Hospitalized","Mortality, ICU Admission, Hospitalization, Clinical Improvement Score (Any), Viral Load or Clearance, Invasive Mechanical Ventilation or ECMO, Cough, Fever, Treatment-emergent Adverse Events, C-Reactive Protein, IL-6, IL-8, Tumor Necrosis Factor (Any), White Blood Cell Count, Lymphocyte Count, Shock","Traditional Chinese Medicine",60
"CHICTR2000030773","http://www.chictr.org.cn/showproj.aspx?proj=50934",NA,"China","Shanghai","2020-Mar","Recruiting","Single-Arm","Unspecified",1,"Confirmed",NA,"ICU","Mortality, ICU Admission, Hospitalization, Invasive Mechanical Ventilation or ECMO, Organ Failure or Dysfunction (SOFA)","Blood purification",20
"CHICTR2000030779","http://www.chictr.org.cn/showproj.aspx?proj=50973",NA,"China","Shanghai","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Severe",NA,"Mortality, Hospitalization, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Organ Failure or Dysfunction (SOFA), Serious Adverse Events, Blood Gas","Statin",100
"CHICTR2000030761","http://www.chictr.org.cn/showproj.aspx?proj=50956",NA,"China","Shanghai","2020-Mar","Not Recruiting","Single-Arm","Unspecified",1,"Confirmed","Severe",NA,"C-Reactive Protein, IL-6, IL-8, Tumor Necrosis Factor (Any)","Renal Replacement Therapy",20
"CHICTR2000030751","http://www.chictr.org.cn/showproj.aspx?proj=50941",NA,"China","Inner Mongol","2020-Mar","Not Recruiting","Single-Arm","Unspecified",1,"Confirmed",NA,NA,"Viral Load or Clearance, White Blood Cell Count, Monocyte Count, Lymphocyte Count, Natural Killer Cell Count, Neutrophils, Platelet Count, Creatinine Phosphokinase, CK-MB, eGFR, ALT, AST, Albumin, Bilirubin, Urine Sample, Blood Gas, Radiographic Findings","Traditional Chinese Medicine",60
"CHICTR2000030744","http://www.chictr.org.cn/showproj.aspx?proj=50910",NA,"China","Shandong","2020-Mar","Recruiting","Non-Randomized","Unspecified",2,"Confirmed","Severe",NA,"Mortality, ICU Admission, Hospitalization","ECMO",30
"CHICTR2000030720","http://www.chictr.org.cn/showproj.aspx?proj=50793",NA,"China","Hubei","2020-Mar","Recruiting","Randomized","Unspecified",2,"Recovering",NA,"Resolved","Clinical Improvement Score (Any), Fever, Antibodies, Radiographic Findings","Traditional Chinese Medicine",120
"NCT04264533","https://ClinicalTrials.gov/show/NCT04264533",NA,"China","Hubei","2020-Feb","Recruiting","Randomized","Triple",2,"Confirmed","Severe","ICU","Mortality, ICU Admission, Clinical Improvement Score (Any), PaO2-FiO2, SpO2, Respiratory Rate, Hypoxia, Hypoxemia","Vitamin C",140
"CHICTR2000030700","http://www.chictr.org.cn/showproj.aspx?proj=50786",NA,"China","Hubei","2020-Mar","Not Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Clinical Improvement Score (Any), Viral Load or Clearance, Pneumonia or ARDS, Cough, Fever, SpO2, Respiratory Rate","Enoxaparin Sodium",60
"CHICTR2000030701","http://www.chictr.org.cn/showproj.aspx?proj=50795",NA,"China","Guangdong","2020-Mar","Not Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Clinical Improvement Score (Any), Viral Load or Clearance, Pneumonia or ARDS, Cough, Fever, SpO2, Respiratory Rate","Enoxaparin Sodium",60
"CHICTR2000029479","http://www.chictr.org.cn/showproj.aspx?proj=48773",NA,"China","Sichuan","2020-Feb","Recruiting","Randomized","Open-Label",2,"Healthy","None","Healthy","Pneumonia or ARDS","Traditional Chinese Medicine",20000
"CHICTR2000029550","http://www.chictr.org.cn/showproj.aspx?proj=48775",NA,"China","Sichuan","2020-Feb","Recruiting","Randomized","Unspecified",2,"Confirmed",NA,NA,"C-Reactive Protein, White Blood Cell Count, Monocyte Count, Lymphocyte Count, Natural Killer Cell Count, Erythrocyte Sedimentation Rate, D-Dimer, Weight, Height or BMI, Creatinine Phosphokinase, Troponin, Procalcitonin, Radiographic Findings","Traditional Chinese Medicine",300
"CHICTR2000029549","http://www.chictr.org.cn/showproj.aspx?proj=49014",NA,"China","Sichuan","2020-Feb","Recruiting","Randomized","Unspecified",2,"Confirmed Or Suspected",NA,NA,"Viral Load or Clearance, Invasive Mechanical Ventilation or ECMO, PaO2-FiO2, Radiographic Findings","Traditional Chinese Medicine",400
"CHICTR2000030471","http://www.chictr.org.cn/showproj.aspx?proj=50421",NA,"China","Guangdong","2020-Mar","Recruiting","Randomized","Single",2,"Confirmed","Mixed","Hospitalized Or Outpatients","Mortality, Hospitalization, Clinical Improvement Score (Any), C-Reactive Protein, Erythrocyte Sedimentation Rate","Lipoic Acid",394
"CHICTR2000030578","http://www.chictr.org.cn/showproj.aspx?proj=50690",NA,"China","Shandong","2020-Mar","Not Recruiting","Randomized","Open-Label",2,"Confirmed",NA,"Hospitalized","Quality of Life","Exercise",40
"CHICTR2000030540","http://www.chictr.org.cn/showproj.aspx?proj=50658",NA,"China","Hubei","2020-Mar","Not Recruiting","Randomized","Unspecified",2,"Confirmed","Severe","ICU","Mortality, Hospitalization, Invasive Mechanical Ventilation or ECMO, C-Reactive Protein, Erythrocyte Sedimentation Rate, SpO2, Radiographic Findings","Renal Replacement Therapy",152
"CHICTR2000030522","http://www.chictr.org.cn/showproj.aspx?proj=44213",NA,"China","Sichuan","2020-Mar","Recruiting","Randomized","Double",2,"Confirmed","Mixed","Hospitalized","Clinical Improvement Score (Any), Viral Load or Clearance, Fever, C-Reactive Protein, White Blood Cell Count, Lymphocyte Count, Erythrocyte Sedimentation Rate, Radiographic Findings","Traditional Chinese Medicine",100
"NCT04296643","https://ClinicalTrials.gov/show/NCT04296643",NA,"China","Beijing","2020-Mar","Not Recruiting","Randomized","Single",2,"Healthy (Exposed)","None","Healthcare Workers","Mortality, ICU Admission, Viral Load or Clearance, Labor Absenteeism, Pneumonia or ARDS, Invasive Mechanical Ventilation or ECMO","Mask",576
"CHICTR2000030518","http://www.chictr.org.cn/showproj.aspx?proj=50586",NA,"China","Zhejiang","2020-Mar","Recruiting","Randomized","Unspecified",2,"Confirmed","Mixed",NA,"Mortality, Clinical Improvement Score (Any), Viral Load or Clearance, Cough, Fever, IL-2, IL-4, IL-6, IL-10, IL-17, Tumor Necrosis Factor (Any), Interferon (Any), CD4, CD8, Radiographic Findings","Traditional Chinese Medicine",60
"CHICTR2000030490","http://www.chictr.org.cn/showproj.aspx?proj=50487",NA,"China","Hubei","2020-Mar","Recruiting","Single-Arm","Unspecified",1,"Confirmed Or Suspected","Severe",NA,"Viral Load or Clearance","Traditional Chinese Medicine",100
"CHICTR2000030475","http://www.chictr.org.cn/showproj.aspx?proj=50452",NA,"China","Beijing","2020-Mar","Not Recruiting","Single-Arm","Open-Label",1,"Confirmed","Severe","Hospitalized","Mortality, ICU Admission, Clinical Improvement Score (Any), Invasive Mechanical Ventilation or ECMO, Adverse Events, Serious Adverse Events, IL-6, IL-10, Tumor Necrosis Factor (Any)","Membrane Removal",19
"CHICTR2000030472","http://www.chictr.org.cn/showproj.aspx?proj=49753",NA,"China","Liaoning","2020-Mar","Recruiting","Non-Randomized","Unspecified",2,"Confirmed","Mixed","Hospitalized","Viral Load or Clearance, Adverse Events, Serious Adverse Events, PaO2-FiO2, SpO2, Respiratory Rate","Traditional Chinese Medicine",20
"CHICTR2000030477","http://www.chictr.org.cn/showproj.aspx?proj=50458",NA,"China","Beijing","2020-Mar","Not Recruiting","Single-Arm","Open-Label",1,"Confirmed","Severe","Hospitalized","Mortality, ICU Admission, Clinical Improvement Score (Any), Invasive Mechanical Ventilation or ECMO, Fever, Adverse Events, Serious Adverse Events, IL-6, IL-10, Tumor Necrosis Factor (Any)","Oxiris Membrane",19
"CHICTR2000030433","http://www.chictr.org.cn/showproj.aspx?proj=50273",NA,"China","Fujian","2020-Mar","Not Recruiting","Single-Arm","Unspecified",1,"Recovered",NA,"Discharged","Quality of Life","Exercise",80
"CHICTR2000030418","http://www.chictr.org.cn/showproj.aspx?proj=50341",NA,"China","Fujian","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed",NA,NA,"IL-6, Quality of Life, Distress","Physical rehabiliation",80
"CHICTR2000030481","http://www.chictr.org.cn/showproj.aspx?proj=50453",NA,"China","Hubei","2020-Mar","Recruiting","Randomized","Unspecified",3,"Confirmed",NA,"Hospitalized Or Outpatients","Mortality, ICU Admission, Hospitalization, Viral Load or Clearance, Invasive Mechanical Ventilation or ECMO, Cough, Fever, Dyspnea, Organ Failure or Dysfunction (SOFA), Treatment-emergent Adverse Events, Radiographic Findings, Renal Outcome (Unspecified)","Corticosteroid(s)",200
"CHICTR2000030467","http://www.chictr.org.cn/showproj.aspx?proj=50378",NA,"China","Liaoning","2020-Mar","Not Recruiting","Randomized","Open-Label",2,"Confirmed Or Suspected",NA,NA,"Quality of Life","Traditional Chinese Medicine",60
"CHICTR2000029755","http://www.chictr.org.cn/showproj.aspx?proj=49301",NA,"China","Hubei","2020-Feb","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Clinical Improvement Score (Any)","Traditional Chinese Medicine",120
"CHICTR2000030398","http://www.chictr.org.cn/showproj.aspx?proj=50173",NA,"China","Hubei","2020-Mar","Not Recruiting","Randomized","Double",2,"Confirmed",NA,"Hospitalized","Hospitalization, Clinical Improvement Score (Any), Viral Load or Clearance","Bismuth Potassium Citrate",340
"CHICTR2000030432","http://www.chictr.org.cn/showproj.aspx?proj=50268",NA,"China","Fujian","2020-Mar","Not Recruiting","Randomized","Open-Label",2,"Healthy (Exposed)","None","Healthcare Workers","Quality of Life","Exercise",80
"CHICTR2000030022","http://www.chictr.org.cn/showproj.aspx?proj=49797",NA,"China","Anhui","2020-Feb","Not Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Clinical Improvement Score (Any), Viral Load or Clearance, Lung Inflamation","Traditional Chinese Medicine",100
"CHICTR2000030386","http://www.chictr.org.cn/showproj.aspx?proj=50323",NA,"China","Hunan","2020-Feb","Not Recruiting","Single-Arm","Unspecified",1,"Healthy (Exposed Or Unexposed)","None","Post Exposure Prophylaxis","Quality of Life","Traditional Chinese Medicine",1000
"CHICTR2000030219","http://www.chictr.org.cn/showproj.aspx?proj=50110",NA,"China","Tianjin","2020-Feb","Recruiting","Single-Arm","Unspecified",1,"Confirmed",NA,NA,"Viral Load or Clearance, C-Reactive Protein, Radiographic Findings","Traditional Chinese Medicine",120
"CHICTR2000030333","http://www.chictr.org.cn/showproj.aspx?proj=48801",NA,"China","Hubei","2020-Feb","Recruiting","Randomized","Open-Label",2,"Confirmed","Severe",NA,"Mortality, Viral Load or Clearance, Cough, Dyspnea, IL-8, Lymphocyte Count, Blood Gas","Pirfenidone",292
"CHICTR2000030324","http://www.chictr.org.cn/showproj.aspx?proj=50231",NA,"China","Hubei","2020-Feb","Not Recruiting","Single-Arm","Unspecified",1,"Confirmed",NA,NA,"Cough, Fever, Dyspnea","Traditional Chinese Medicine",40
"CHICTR2000030007","http://www.chictr.org.cn/showproj.aspx?proj=49619",NA,"China","Guangdong","2020-Feb","Not Recruiting","Randomized","Unspecified",2,"Confirmed","Mixed",NA,"Viral Load or Clearance, Radiographic Findings","G-Csf",200
"CHICTR2000030314","http://www.chictr.org.cn/showproj.aspx?proj=50248",NA,"China","Hubei","2020-Feb","Not Recruiting","Single-Arm","Unspecified",1,"Confirmed",NA,NA,"Cough, Fever, Dyspnea","Traditional Chinese Medicine",40
"CHICTR2000030288","http://www.chictr.org.cn/showproj.aspx?proj=50202",NA,"China","Beijing","2020-Feb","Recruiting","Randomized","Open-Label",2,"Confirmed",NA,NA,"Clinical Improvement Score (Any), Viral Load or Clearance","Traditional Chinese Medicine",204
"CHICTR2000030265","http://www.chictr.org.cn/showproj.aspx?proj=49691",NA,"China","Heilongjiang","2020-Feb","Not Recruiting","Randomized","Unspecified",3,"Confirmed","Severe","Hospitalized","Mortality, Clinical Improvement Score (Any), Pneumonia or ARDS, Invasive Mechanical Ventilation or ECMO, Lymphocyte Count","Renal Replacement Therapy",30
"NCT04285190","https://ClinicalTrials.gov/show/NCT04285190",NA,"China","Beijing","2020-Feb","Not Recruiting","Randomized","Open-Label",2,"Confirmed","Non-severe",NA,"Mortality, Hospitalization, Fever, Dyspnea, Other Mild Symptoms, White Blood Cell Count, Lymphocyte Count, Neutrophils, Platelet Count, Erythrocyte Sedimentation Rate, Creatinine Phosphokinase, Troponin, LDH, SpO2","Traditional Chinese Medicine",120
"CHICTR2000030260","http://www.chictr.org.cn/showproj.aspx?proj=50130",NA,"China","Sichuan","2020-Feb","Not Recruiting","Randomized","Open-Label",2,"Confirmed",NA,NA,"C-Reactive Protein, IL-6, Tumor Necrosis Factor (Any), White Blood Cell Count, Lymphocyte Count, Albumin","Nutritional Support",20
"CHICTR2000030225","http://www.chictr.org.cn/showproj.aspx?proj=49945",NA,"China","Shanghai","2020-Feb","Not Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed",NA,"Hospitalization, Hospital Discharge, Clinical Improvement Score (Any)","Traditional Chinese Medicine",186
"CHICTR2000030262","http://www.chictr.org.cn/showproj.aspx?proj=50136",NA,"China","Shanghai","2020-Feb","Recruiting","Unspecified","Unspecified",3,"Confirmed",NA,NA,"Viral Load or Clearance, Radiographic Findings","Combination Antiviral",30
"CHICTR2000030258","http://www.chictr.org.cn/showproj.aspx?proj=49887",NA,"China","Heilongjiang","2020-Feb","Not Recruiting","Single-Arm","Open-Label",2,"Confirmed",NA,"Hospitalized","Fever, SpO2, Respiratory Rate","Hydrogen inhalation",60
"CHICTR2000030259","http://www.chictr.org.cn/showproj.aspx?proj=49918",NA,"China","Shanghai","2020-Feb","Recruiting","Randomized","Unspecified",2,"Confirmed","Mixed","Hospitalized","Viral Load or Clearance, PaO2-FiO2, SpO2, Respiratory Rate","Danoprevir ,  Ritonavir",60
"CHICTR2000030261","http://www.chictr.org.cn/showproj.aspx?proj=49963",NA,"China","Jiangsu","2020-Feb","Not Recruiting","Randomized","Unspecified",2,"Confirmed Or Suspected",NA,NA,"Viral Load or Clearance, White Blood Cell Count, Lymphocyte Count, Radiographic Findings","Inhaled Exosome",26
"CHICTR2000030255","http://www.chictr.org.cn/showproj.aspx?proj=50089",NA,"China","Shanghai","2020-Feb","Not Recruiting","Randomized","Unspecified",2,"Confirmed","Mixed",NA,"Clinical Improvement Score (Any), Viral Load or Clearance, Cough, Fever, Dyspnea, Other Mild Symptoms, SpO2, Respiratory Rate, Radiographic Findings","Traditional Chinese Medicine",300
"NCT04282902","https://ClinicalTrials.gov/show/NCT04282902",NA,"China","Hubei","2020-Feb","Recruiting","Randomized","Open-Label",2,"Confirmed",NA,NA,"Mortality, ICU Admission, Hospitalization, Viral Load or Clearance, Pneumonia or ARDS, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Cough, Fever, PaO2-FiO2, SpO2, Radiographic Findings","Pirfenidone",294
"CHICTR2000030002","http://www.chictr.org.cn/showproj.aspx?proj=49738",NA,"China","Anhui","2020-Feb","Recruiting","Randomized","Unspecified",2,"Confirmed","Mixed",NA,"Mortality, Hospitalization, Viral Load or Clearance, Invasive Mechanical Ventilation or ECMO","Tranilast",60
"CHICTR2000030165","http://www.chictr.org.cn/showproj.aspx?proj=49947",NA,"China","Tianjin","2020-Feb","Recruiting","Randomized","Unspecified",3,"Confirmed","Mixed",NA,"Viral Load or Clearance, SpO2, Radiographic Findings","Ozone",60
"CHICTR2000030167","http://www.chictr.org.cn/showproj.aspx?proj=49567",NA,"China","Hubei","2020-Feb","Not Recruiting","Randomized","Unspecified",2,"Confirmed","Mixed","Hospitalized","Mortality, Hospitalization, Viral Load or Clearance, C-Reactive Protein, Natural Killer Cell Count, CD4, CD8, SpO2","Interleukin",80
"CHICTR2000029851","http://www.chictr.org.cn/showproj.aspx?proj=49534",NA,"China","Shanghai","2020-Feb","Recruiting","Randomized","Unspecified",2,"Confirmed","Severe",NA,"Mortality, Clinical Improvement Score (Any), Viral Load or Clearance","Alpha Lipoic Acid",68
"CHICTR2000030170","http://www.chictr.org.cn/showproj.aspx?proj=50017",NA,"China","Shanghai","2020-Feb","Recruiting","Randomized","Unspecified",2,"Confirmed","Severe","Hospitalized","Clinical Improvement Score (Any)","Jakotinib Hydrochloride",16
"CHICTR2000030102","http://www.chictr.org.cn/showproj.aspx?proj=49747",NA,"China","Tianjin","2020-Feb","Recruiting","Randomized","Unspecified",6,"Confirmed","Mixed",NA,"Viral Load or Clearance, Cough, Fever, Dyspnea, Treatment-emergent Adverse Events, C-Reactive Protein, Blood Gas, SpO2, Radiographic Findings, Renal Outcome (Unspecified), Cardiac Outcome (Unspecified)","Ozone",180
"CHICTR2000030089","http://www.chictr.org.cn/showproj.aspx?proj=49889",NA,"China","Shanghai","2020-Feb","Not Recruiting","Randomized","Open-Label",2,"Confirmed","Severe",NA,"Mortality, Hospitalization, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever, Serious Adverse Events","Adalimumab",60
"CHICTR2000030093","http://www.chictr.org.cn/showproj.aspx?proj=49932",NA,"China","Shanxi","2020-Feb","Not Recruiting","Non-Randomized","Unspecified",2,"Healthy (Exposed)",NA,"Healthcare Workers","Anxiety","Emotional Support",60
