uniprot_id	molecule_chembl_id	molecule_pref_name	mechanism_of_action	action_type	evidence
O00459	CHEMBL3545088	PUQUITINIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed, DOI
O00459	CHEMBL2165191	AZD-6482	PI3-kinase class I inhibitor	INHIBITOR	PubMed
O00459	CHEMBL1236962	OMIPALISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
O00459	CHEMBL3545366	VOXTALISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed, Other
P42336	CHEMBL3545248	DS-7423	PI3-kinase class I inhibitor	INHIBITOR	PubMed
P42336	CHEMBL1079593	VS-5584	PI3-kinase class I inhibitor	INHIBITOR	PubMed
P42336	CHEMBL3545006	PWT-33587	PI3-kinase class I inhibitor	INHIBITOR	Other, DOI
P42336	CHEMBL3544966	GSK-1059615	PI3-kinase class I inhibitor	INHIBITOR	PubMed
P42336	CHEMBL1684984	PA-799	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P42336	CHEMBL3545385	WX-037	PI3-kinase class I inhibitor	INHIBITOR	Other, Other
P42336	CHEMBL592445	GEDATOLISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P42336	CHEMBL3360203	PILARALISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed, Other
P42336	CHEMBL3545324	RG-7666	PI3-kinase class I inhibitor	INHIBITOR	PubMed, Other
P42336	CHEMBL3545322	PANULISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed
P42336	CHEMBL3218578	BGT-226	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P42336	CHEMBL1234354	PF-04691502	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P42336	CHEMBL1922094	APITOLISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P42336	CHEMBL2387080	TASELISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, DOI, Other
P42336	CHEMBL1879463	DACTOLISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P42336	CHEMBL411907	SONOLISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P42336	CHEMBL4297181	SAMOTOLISIB	PI3-kinase class I inhibitor	INHIBITOR	Other
P42336	CHEMBL2326966	SF-1126	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed, PubMed
P42336	CHEMBL521851	PICTILISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P42336	CHEMBL2219421	RECILISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed, Other
P42336	CHEMBL586701	ZSTK-474	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P42336	CHEMBL2017974	BUPARLISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed
P42336	CHEMBL3545088	PUQUITINIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed, DOI
P42336	CHEMBL2165191	AZD-6482	PI3-kinase class I inhibitor	INHIBITOR	PubMed
P42336	CHEMBL1236962	OMIPALISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P42336	CHEMBL3545366	VOXTALISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed, Other
Q8WYR1	CHEMBL3545248	DS-7423	PI3-kinase class I inhibitor	INHIBITOR	PubMed
Q8WYR1	CHEMBL1079593	VS-5584	PI3-kinase class I inhibitor	INHIBITOR	PubMed
Q8WYR1	CHEMBL3545006	PWT-33587	PI3-kinase class I inhibitor	INHIBITOR	Other, DOI
Q8WYR1	CHEMBL3544966	GSK-1059615	PI3-kinase class I inhibitor	INHIBITOR	PubMed
Q8WYR1	CHEMBL1684984	PA-799	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
Q8WYR1	CHEMBL3545385	WX-037	PI3-kinase class I inhibitor	INHIBITOR	Other, Other
Q8WYR1	CHEMBL592445	GEDATOLISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
Q8WYR1	CHEMBL3360203	PILARALISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed, Other
Q8WYR1	CHEMBL3545324	RG-7666	PI3-kinase class I inhibitor	INHIBITOR	PubMed, Other
Q8WYR1	CHEMBL3545322	PANULISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed
Q8WYR1	CHEMBL3218578	BGT-226	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
Q8WYR1	CHEMBL1234354	PF-04691502	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
Q8WYR1	CHEMBL1922094	APITOLISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
Q8WYR1	CHEMBL2387080	TASELISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, DOI, Other
Q8WYR1	CHEMBL1879463	DACTOLISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
Q8WYR1	CHEMBL411907	SONOLISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
Q8WYR1	CHEMBL4297181	SAMOTOLISIB	PI3-kinase class I inhibitor	INHIBITOR	Other
Q8WYR1	CHEMBL2326966	SF-1126	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed, PubMed
Q8WYR1	CHEMBL521851	PICTILISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
Q8WYR1	CHEMBL2219421	RECILISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed, Other
Q8WYR1	CHEMBL586701	ZSTK-474	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
Q8WYR1	CHEMBL2017974	BUPARLISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed
Q8WYR1	CHEMBL3545088	PUQUITINIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed, DOI
Q8WYR1	CHEMBL2165191	AZD-6482	PI3-kinase class I inhibitor	INHIBITOR	PubMed
Q8WYR1	CHEMBL1236962	OMIPALISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
Q8WYR1	CHEMBL3545366	VOXTALISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed, Other
P27986	CHEMBL3545248	DS-7423	PI3-kinase class I inhibitor	INHIBITOR	PubMed
P27986	CHEMBL1079593	VS-5584	PI3-kinase class I inhibitor	INHIBITOR	PubMed
P27986	CHEMBL3545006	PWT-33587	PI3-kinase class I inhibitor	INHIBITOR	Other, DOI
P27986	CHEMBL3544966	GSK-1059615	PI3-kinase class I inhibitor	INHIBITOR	PubMed
P27986	CHEMBL1684984	PA-799	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P27986	CHEMBL3545385	WX-037	PI3-kinase class I inhibitor	INHIBITOR	Other, Other
P27986	CHEMBL592445	GEDATOLISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P27986	CHEMBL3360203	PILARALISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed, Other
P27986	CHEMBL3545324	RG-7666	PI3-kinase class I inhibitor	INHIBITOR	PubMed, Other
P27986	CHEMBL3545322	PANULISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed
P27986	CHEMBL3218578	BGT-226	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P27986	CHEMBL1234354	PF-04691502	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P27986	CHEMBL1922094	APITOLISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P27986	CHEMBL2387080	TASELISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, DOI, Other
P27986	CHEMBL1879463	DACTOLISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P27986	CHEMBL411907	SONOLISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P27986	CHEMBL4297181	SAMOTOLISIB	PI3-kinase class I inhibitor	INHIBITOR	Other
P27986	CHEMBL2326966	SF-1126	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed, PubMed
P27986	CHEMBL521851	PICTILISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P27986	CHEMBL2219421	RECILISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed, Other
P27986	CHEMBL586701	ZSTK-474	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P27986	CHEMBL2017974	BUPARLISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed
P27986	CHEMBL3545088	PUQUITINIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed, DOI
P27986	CHEMBL2165191	AZD-6482	PI3-kinase class I inhibitor	INHIBITOR	PubMed
P27986	CHEMBL1236962	OMIPALISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P27986	CHEMBL3545366	VOXTALISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed, Other
P48736	CHEMBL3545248	DS-7423	PI3-kinase class I inhibitor	INHIBITOR	PubMed
P48736	CHEMBL1079593	VS-5584	PI3-kinase class I inhibitor	INHIBITOR	PubMed
P48736	CHEMBL3545006	PWT-33587	PI3-kinase class I inhibitor	INHIBITOR	Other, DOI
P48736	CHEMBL3544966	GSK-1059615	PI3-kinase class I inhibitor	INHIBITOR	PubMed
P48736	CHEMBL1684984	PA-799	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P48736	CHEMBL3545385	WX-037	PI3-kinase class I inhibitor	INHIBITOR	Other, Other
P48736	CHEMBL592445	GEDATOLISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P48736	CHEMBL3360203	PILARALISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed, Other
P48736	CHEMBL3545324	RG-7666	PI3-kinase class I inhibitor	INHIBITOR	PubMed, Other
P48736	CHEMBL3545322	PANULISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed
P48736	CHEMBL3218578	BGT-226	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P48736	CHEMBL1234354	PF-04691502	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P48736	CHEMBL1922094	APITOLISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P48736	CHEMBL2387080	TASELISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, DOI, Other
P48736	CHEMBL1879463	DACTOLISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P48736	CHEMBL411907	SONOLISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P48736	CHEMBL4297181	SAMOTOLISIB	PI3-kinase class I inhibitor	INHIBITOR	Other
P48736	CHEMBL2326966	SF-1126	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed, PubMed
P48736	CHEMBL521851	PICTILISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P48736	CHEMBL2219421	RECILISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed, Other
P48736	CHEMBL586701	ZSTK-474	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P48736	CHEMBL2017974	BUPARLISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed
P48736	CHEMBL3545088	PUQUITINIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed, DOI
P48736	CHEMBL2165191	AZD-6482	PI3-kinase class I inhibitor	INHIBITOR	PubMed
P48736	CHEMBL1236962	OMIPALISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P48736	CHEMBL3545366	VOXTALISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed, Other
Q92569	CHEMBL3545248	DS-7423	PI3-kinase class I inhibitor	INHIBITOR	PubMed
Q92569	CHEMBL1079593	VS-5584	PI3-kinase class I inhibitor	INHIBITOR	PubMed
Q92569	CHEMBL3545006	PWT-33587	PI3-kinase class I inhibitor	INHIBITOR	Other, DOI
Q92569	CHEMBL3544966	GSK-1059615	PI3-kinase class I inhibitor	INHIBITOR	PubMed
Q92569	CHEMBL1684984	PA-799	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
Q92569	CHEMBL3545385	WX-037	PI3-kinase class I inhibitor	INHIBITOR	Other, Other
Q92569	CHEMBL592445	GEDATOLISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
Q92569	CHEMBL3360203	PILARALISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed, Other
Q92569	CHEMBL3545324	RG-7666	PI3-kinase class I inhibitor	INHIBITOR	PubMed, Other
Q92569	CHEMBL3545322	PANULISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed
Q92569	CHEMBL3218578	BGT-226	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
Q92569	CHEMBL1234354	PF-04691502	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
Q92569	CHEMBL1922094	APITOLISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
Q92569	CHEMBL2387080	TASELISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, DOI, Other
Q92569	CHEMBL1879463	DACTOLISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
Q92569	CHEMBL411907	SONOLISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
Q92569	CHEMBL4297181	SAMOTOLISIB	PI3-kinase class I inhibitor	INHIBITOR	Other
Q92569	CHEMBL2326966	SF-1126	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed, PubMed
Q92569	CHEMBL521851	PICTILISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
Q92569	CHEMBL2219421	RECILISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed, Other
Q92569	CHEMBL586701	ZSTK-474	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
Q92569	CHEMBL2017974	BUPARLISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed
Q92569	CHEMBL3545088	PUQUITINIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed, DOI
Q92569	CHEMBL2165191	AZD-6482	PI3-kinase class I inhibitor	INHIBITOR	PubMed
Q92569	CHEMBL1236962	OMIPALISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
Q92569	CHEMBL3545366	VOXTALISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed, Other
P42338	CHEMBL3545248	DS-7423	PI3-kinase class I inhibitor	INHIBITOR	PubMed
P42338	CHEMBL1079593	VS-5584	PI3-kinase class I inhibitor	INHIBITOR	PubMed
P42338	CHEMBL3545006	PWT-33587	PI3-kinase class I inhibitor	INHIBITOR	Other, DOI
P42338	CHEMBL3544966	GSK-1059615	PI3-kinase class I inhibitor	INHIBITOR	PubMed
P42338	CHEMBL1684984	PA-799	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P42338	CHEMBL3545385	WX-037	PI3-kinase class I inhibitor	INHIBITOR	Other, Other
P42338	CHEMBL592445	GEDATOLISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P42338	CHEMBL3360203	PILARALISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed, Other
P42338	CHEMBL3545324	RG-7666	PI3-kinase class I inhibitor	INHIBITOR	PubMed, Other
P42338	CHEMBL3545322	PANULISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed
P42338	CHEMBL3218578	BGT-226	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P42338	CHEMBL1234354	PF-04691502	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P42338	CHEMBL1922094	APITOLISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P42338	CHEMBL2387080	TASELISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, DOI, Other
P42338	CHEMBL1879463	DACTOLISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P42338	CHEMBL411907	SONOLISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P42338	CHEMBL4297181	SAMOTOLISIB	PI3-kinase class I inhibitor	INHIBITOR	Other
P42338	CHEMBL2326966	SF-1126	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed, PubMed
P42338	CHEMBL521851	PICTILISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P42338	CHEMBL2219421	RECILISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed, Other
P42338	CHEMBL586701	ZSTK-474	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P42338	CHEMBL2017974	BUPARLISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed
P42338	CHEMBL3545088	PUQUITINIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed, DOI
P42338	CHEMBL2165191	AZD-6482	PI3-kinase class I inhibitor	INHIBITOR	PubMed
P42338	CHEMBL1236962	OMIPALISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed
P42338	CHEMBL3545366	VOXTALISIB	PI3-kinase class I inhibitor	INHIBITOR	PubMed, PubMed, Other
Q8WXI7	CHEMBL1742981	ABAGOVOMAB	Mucin-16 other	OTHER	PubMed, PubMed
Q8WXI7	CHEMBL2109036	IGOVOMAB	Mucin-16 binding agent	BINDING AGENT	Other, PubMed
Q8WXI7	CHEMBL3545372	SOFITUZUMAB VEDOTIN	Mucin-16 binding agent	BINDING AGENT	PubMed
Q8WXI7	CHEMBL2107917	OREGOVOMAB	Mucin-16 other	OTHER	PubMed, PubMed
Q96F46	CHEMBL1742996	BRODALUMAB	Interleukin-17 receptor A antagonist	ANTAGONIST	PubMed
P35225	CHEMBL1743081	TRALOKINUMAB	Interleukin-13 inhibitor	INHIBITOR	PubMed
P35225	CHEMBL1743035	LEBRIKIZUMAB	Interleukin-13 inhibitor	INHIBITOR	PubMed
P35225	CHEMBL2109466	TNX-650	Interleukin-13 inhibitor	INHIBITOR	Other
P35225	CHEMBL2109464	CNTO-5825	Interleukin-13 inhibitor	INHIBITOR	PubMed
P35225	CHEMBL1742985	ANRUKINZUMAB	Interleukin-13 inhibitor	INHIBITOR	PubMed, PubMed
P35225	CHEMBL2109465	QAX-576	Interleukin-13 inhibitor	INHIBITOR	PubMed
Q9BQB4	CHEMBL1742993	BLOSOZUMAB	Sclerostin inhibitor	INHIBITOR	PubMed
Q9BQB4	CHEMBL2109572	ANTI-SCLEROSTIN	Sclerostin inhibitor	INHIBITOR	PubMed
Q9BQB4	CHEMBL2107874	ROMOSOZUMAB	Sclerostin inhibitor	INHIBITOR	PubMed
Q9BQB4	CHEMBL2109571	AMG-167	Sclerostin inhibitor	INHIBITOR	Other
P49765	CHEMBL2108313	CONBERCEPT	Vascular endothelial growth factor B inhibitor	INHIBITOR	PubMed, PubMed, PubMed
O15123	CHEMBL2108568	TREBANANIB	Angiopoietin-2 inhibitor	INHIBITOR	PubMed
O15123	CHEMBL2109586	AMG-780	Angiopoietin-2 inhibitor	INHIBITOR	PubMed
O15123	CHEMBL2108678	NESVACUMAB	Angiopoietin-2 inhibitor	INHIBITOR	PubMed, PubMed
O15123	CHEMBL2109298	MEDI-3617	Angiopoietin-2 inhibitor	INHIBITOR	PubMed
O15123	CHEMBL3545259	VANUCIZUMAB	Angiopoietin-2 inhibitor	INHIBITOR	PubMed
P24394	CHEMBL2108675	DUPILUMAB	Interleukin-4 receptor subunit alpha antagonist	ANTAGONIST	PubMed
P29965	CHEMBL2109478	DAPIROLIZUMAB PEGOL	CD40 ligand inhibitor	INHIBITOR	PubMed, PubMed
P29965	CHEMBL2108747	TORALIZUMAB	CD40 ligand inhibitor	INHIBITOR	PubMed
P35613	CHEMBL2108784	ZIRALIMUMAB	Basigin inhibitor	INHIBITOR	Other
P35613	CHEMBL2109193	GAVILIMOMAB	Basigin other	OTHER	PubMed
P16422	CHEMBL2108660	TUCOTUZUMAB CELMOLEUKIN	Epithelial cell adhesion molecule other	OTHER	PubMed
P16422	CHEMBL2109259	IGN-101	Epithelial cell adhesion molecule binding agent	BINDING AGENT	PubMed
P16422	CHEMBL2109265	MOC31-PE	Epithelial cell adhesion molecule binding agent	BINDING AGENT	Other, PubMed
P16422	CHEMBL1743000	CITATUZUMAB BOGATOX	Epithelial cell adhesion molecule binding agent	BINDING AGENT	PubMed, PubMed
P16422	CHEMBL2108581	CATUMAXOMAB	Epithelial cell adhesion molecule cross-linking agent	CROSS-LINKING AGENT	PubMed, PubMed, PubMed
P16422	CHEMBL2109264	SOLITOMAB	Epithelial cell adhesion molecule cross-linking agent	CROSS-LINKING AGENT	PubMed
P16422	CHEMBL2109263	ING-1	Epithelial cell adhesion molecule other	OTHER	PubMed
P16422	CHEMBL2108018	ADECATUMUMAB	Epithelial cell adhesion molecule inhibitor	INHIBITOR	PubMed
P16422	CHEMBL2108955	EDRECOLOMAB	Epithelial cell adhesion molecule cross-linking agent	CROSS-LINKING AGENT	Other, PubMed
P16422	CHEMBL1743052	OPORTUZUMAB MONATOX	Epithelial cell adhesion molecule binding agent	BINDING AGENT	Other
P15941	CHEMBL2109284	CMB-401	Mucin-1 binding agent	BINDING AGENT	PubMed
P15941	CHEMBL2108592	EPITUMOMAB CITUXETAN	Mucin-1 binding agent	BINDING AGENT	Other, Other
P15941	CHEMBL2109360	AS-1403	Mucin-1 binding agent	BINDING AGENT	Other
P15941	CHEMBL2109635	SAR-566658	Mucin-1 binding agent	BINDING AGENT	Other
P15941	CHEMBL2109361	PEMTUMOMAB	Mucin-1 binding agent	BINDING AGENT	PubMed, PubMed, PubMed
P15941	CHEMBL2109364	AR-20.5	Mucin-1 other	OTHER	PubMed
P15941	CHEMBL2108403	EPITUMOMAB	Mucin-1 binding agent	BINDING AGENT	Other, Other
P15941	CHEMBL2109637	HUHMFG1	Mucin-1 other	OTHER	PubMed, PubMed
P15941	CHEMBL1742997	CANTUZUMAB MERTANSINE	Mucin-1 binding agent	BINDING AGENT	PubMed
P15941	CHEMBL2108341	SONTUZUMAB	Mucin-1 other	OTHER	PubMed, PubMed
P15941	CHEMBL2109365	HUPAM4	Mucin-1 binding agent	BINDING AGENT	PubMed
P15941	CHEMBL1742998	CANTUZUMAB RAVTANSINE	Mucin-1 binding agent	BINDING AGENT	Other
Q30167	CHEMBL2109447	LYM-1	HLA class II histocompatibility antigen, DRB1-10 beta chain other	OTHER	PubMed, PubMed
P01583	CHEMBL2109653	BERMEKIMAB	Interleukin-1 alpha inhibitor	INHIBITOR	PubMed
P01848	CHEMBL2108474	MASLIMOMAB	T-cell receptor inhibitor	INHIBITOR	Other, Other
P01848	CHEMBL2109591	TOL-101	T-cell receptor inhibitor	INHIBITOR	PubMed
P01848	CHEMBL2109592	MEDI-500	T-cell receptor antagonist	ANTAGONIST	PubMed, PubMed, PubMed
P04437	CHEMBL2108474	MASLIMOMAB	T-cell receptor inhibitor	INHIBITOR	Other, Other
P04437	CHEMBL2109591	TOL-101	T-cell receptor inhibitor	INHIBITOR	PubMed
P04437	CHEMBL2109592	MEDI-500	T-cell receptor antagonist	ANTAGONIST	PubMed, PubMed, PubMed
P03979	CHEMBL2108474	MASLIMOMAB	T-cell receptor inhibitor	INHIBITOR	Other, Other
P03979	CHEMBL2109591	TOL-101	T-cell receptor inhibitor	INHIBITOR	PubMed
P03979	CHEMBL2109592	MEDI-500	T-cell receptor antagonist	ANTAGONIST	PubMed, PubMed, PubMed
P04435	CHEMBL2108474	MASLIMOMAB	T-cell receptor inhibitor	INHIBITOR	Other, Other
P04435	CHEMBL2109591	TOL-101	T-cell receptor inhibitor	INHIBITOR	PubMed
P04435	CHEMBL2109592	MEDI-500	T-cell receptor antagonist	ANTAGONIST	PubMed, PubMed, PubMed
Q9NZQ7	CHEMBL3707227	ATEZOLIZUMAB	Programmed cell death 1 ligand 1 inhibitor	INHIBITOR	FDA
Q9NZQ7	CHEMBL3833373	AVELUMAB	Programmed cell death 1 ligand 1 other	OTHER	PubMed, PubMed
Q9NZQ7	CHEMBL3301587	DURVALUMAB	Programmed cell death 1 ligand 1 inhibitor	INHIBITOR	PubMed, PubMed
P08476	CHEMBL1743073	SOTATERCEPT	Inhibin beta A chain inhibitor	INHIBITOR	PubMed
Q9UDY8	CHEMBL395110	MEPAZINE	Mucosa-associated lymphoid tissue lymphoma translocation protein 1 inhibitor	INHIBITOR	PubMed, PubMed, PubMed
P55055	CHEMBL573677	RGX-104	Liver X receptor agonist	AGONIST	DOI, Other
Q13133	CHEMBL573677	RGX-104	Liver X receptor agonist	AGONIST	DOI, Other
O43525	CHEMBL266510	FLINDOKALNER	Voltage-gated potassium channel KCNQ3/KCNQ4 activator	ACTIVATOR	PubMed
P56696	CHEMBL266510	FLINDOKALNER	Voltage-gated potassium channel KCNQ3/KCNQ4 activator	ACTIVATOR	PubMed
Q9Y5C1	CHEMBL3545191	EVINACUMAB	Angiopoietin-related protein 3 inhibitor	INHIBITOR	PubMed, Other
Q9NP84	CHEMBL1743011	ENAVATUZUMAB	Tumor necrosis factor receptor superfamily member 12A agonist	AGONIST	PubMed, PubMed
P40259	CHEMBL3301582	POLATUZUMAB VEDOTIN	B-cell antigen receptor complex-associated protein beta chain binding agent	BINDING AGENT	PubMed
P30203	CHEMBL2109485	ONCOLYSIN CD6	T-cell differentiation antigen CD6 binding agent	BINDING AGENT	Other
P30203	CHEMBL1743033	ITOLIZUMAB	T-cell differentiation antigen CD6 inhibitor	INHIBITOR	PubMed, PubMed
P08670	CHEMBL2108045	PRITUMUMAB	Vimentin other	OTHER	PubMed, PubMed
P24821	CHEMBL2109584	F16SIP 131I	Tenascin binding agent	BINDING AGENT	Other, PubMed
P24821	CHEMBL2109582	81C6 131I	Tenascin binding agent	BINDING AGENT	PubMed
P24821	CHEMBL1743077	TENATUMOMAB	Tenascin other	OTHER	PubMed
P24821	CHEMBL2109583	F16IL2	Tenascin other	OTHER	PubMed
Q07011	CHEMBL1743085	URELUMAB	Tumor necrosis factor receptor superfamily member 9 agonist	AGONIST	PubMed, Other
Q07011	CHEMBL3707324	UTOMILUMAB	Tumor necrosis factor receptor superfamily member 9 agonist	AGONIST	PubMed, PubMed
P56856	CHEMBL2109427	ZOLBETUXIMAB	Claudin-18 binding agent	BINDING AGENT	PubMed
P02786	CHEMBL2109494	A27.15	Transferrin receptor protein 1 antagonist	ANTAGONIST	PubMed, Other
P32942	CHEMBL2109481	ICM3	Intercellular adhesion molecule 3 inhibitor	INHIBITOR	DOI
P43121	CHEMBL2109519	ABX-MA1	Cell surface glycoprotein MUC18 inhibitor	INHIBITOR	PubMed
P02771	CHEMBL2108669	YTTRIUM Y 90 TACATUZUMAB TETRAXETAN	Alpha-fetoprotein binding agent	BINDING AGENT	Other
P12272	CHEMBL2109562	CAL	Parathyroid hormone-related protein inhibitor	INHIBITOR	Other
P41217	CHEMBL1743067	SAMALIZUMAB	OX-2 membrane glycoprotein inhibitor	INHIBITOR	PubMed
Q13421	CHEMBL2109629	ANETUMAB RAVTANSINE	Mesothelin binding agent	BINDING AGENT	PubMed
Q13421	CHEMBL1742984	AMATUXIMAB	Mesothelin inhibitor	INHIBITOR	Other, PubMed
Q13421	CHEMBL2109516	SS1(DSFV)-PE38	Mesothelin binding agent	BINDING AGENT	Other, PubMed
Q13421	CHEMBL2109281	RG-7600	Mesothelin binding agent	BINDING AGENT	Other
Q5ZPR3	CHEMBL3545373	ENOBLITUZUMAB	CD276 antigen cross-linking agent	CROSS-LINKING AGENT	Other, PubMed
